from_address,no_day_active,total_tx,avg_hour_act_per_day,avg_hour_freq
0x0000000000bf1e005d278ff8ecb31d5b69212711,3,9,1.3333333333333333,1.6666666666666667
0xaf529573d655058fb5b1620f105d0421313b36bd,6,22,1.6666666666666667,2.0
0x8a152e946dad3e9316b9660e01649be903f6c86a,3,10,1.0,3.3333333333333335
0xf164fc0ec4e93095b804a4795bbe1e041497b92a,21,1633,20.428571428571427,3.2857142857142856
0xb69f005cda000800624c00000b0e9d009e5a0041,4,90,6.75,2.75
0x09d5dad5a97e0431b974b211fc0082efb172cab7,5,10,1.2,1.6
0x9c34b65c9778ff00f77e00be8b7abc1d348bb5f0,15,39,1.6,1.2
0xbf6aba7ab14d98734d67ce05566cd91237deaa72,3,3,1.0,1.0
0x0f4b8a869f65aed5803209260e70e6573c3921dc,9,38,2.888888888888889,1.2222222222222223
0x0ef8b4525c69bfa7bdece3ab09f95bbf0944b783,16,64,2.375,1.4375
0x756fbc96184b47cce412beac88a7ed17fee3d0ff,1,1,1.0,1.0
